,id,username,date,retweet
14753,1318045826267033600,radioelshinta,2020-10-19,
14754,1318040426335653888,radioelshinta,2020-10-19,
14755,1317834865547517952,radioelshinta,2020-10-18,
14756,1317758396607520769,radioelshinta,2020-10-18,
14877,1298657708447432705,radioelshinta,2020-08-26,
14881,1298453035216072704,radioelshinta,2020-08-26,
14882,1298444285914705922,radioelshinta,2020-08-26,
14885,1298092674445008897,radioelshinta,2020-08-25,
14886,1298070075455356928,radioelshinta,2020-08-25,
14887,1297861023269941249,radioelshinta,2020-08-24,
14889,1297806496990814209,radioelshinta,2020-08-24,
14890,1297806165158457350,radioelshinta,2020-08-24,
14894,1297792821215129600,radioelshinta,2020-08-24,
14896,1297423877006491650,radioelshinta,2020-08-23,@sbyfess
14898,1297079811181916160,radioelshinta,2020-08-22,
14900,1296897538599968769,radioelshinta,2020-08-22,
14902,1296471792614289414,radioelshinta,2020-08-20,
14907,1295794863615557632,radioelshinta,2020-08-19,
14908,1295714849478053889,radioelshinta,2020-08-18,
14910,1294742881001906176,radioelshinta,2020-08-16,
14911,1294661529489436672,radioelshinta,2020-08-15,
14913,1294597257178656769,radioelshinta,2020-08-15,
14915,1294539377368997888,radioelshinta,2020-08-15,@sumsel_maju
14919,1294079184428347393,radioelshinta,2020-08-14,
14920,1293720969257787396,radioelshinta,2020-08-13,@sumsel_maju
14921,1293705100121108481,radioelshinta,2020-08-13,@sbyfess
14922,1293645719568441346,radioelshinta,2020-08-13,@sbyfess
14923,1293597016161832962,radioelshinta,2020-08-13,@sbyfess
14924,1293473500129239040,radioelshinta,2020-08-12,@sbyfess
14925,1293469681949450241,radioelshinta,2020-08-12,@sbyfess
14927,1293300280226766848,radioelshinta,2020-08-12,@sbyfess
14928,1293284943473152000,radioelshinta,2020-08-12,@sbyfess
14930,1293249551759892481,radioelshinta,2020-08-12,@sbyfess
14931,1293242891913932800,radioelshinta,2020-08-12,@sbyfess
14932,1293236409831051264,radioelshinta,2020-08-12,@sbyfess
14934,1293219530257252352,radioelshinta,2020-08-11,@sbyfess
14937,1293063970270539777,radioelshinta,2020-08-11,@sbyfess
14938,1293053823456403463,radioelshinta,2020-08-11,@sbyfess
14939,1293002379583877121,radioelshinta,2020-08-11,@sbyfess
14940,1293002202542272512,radioelshinta,2020-08-11,@sbyfess
14942,1293001808818786304,radioelshinta,2020-08-11,@sbyfess
14943,1292961166319210497,radioelshinta,2020-08-11,
14944,1292892041165205504,radioelshinta,2020-08-11,@sbyfess
14951,1291678668234743809,radioelshinta,2020-08-07,@sbyfess
14955,1291534816739909632,radioelshinta,2020-08-07,@sbyfess
14956,1291488599020408832,radioelshinta,2020-08-07,@sbyfess
15014,1373176252463419394,radioelshinta,2021-03-20,
15020,1372881425100275717,radioelshinta,2021-03-19,
15146,1361434611260170241,radioelshinta,2021-02-16,
15165,1359959139754119169,radioelshinta,2021-02-12,
15167,1359722949725491203,radioelshinta,2021-02-11,
15169,1359526790289448963,radioelshinta,2021-02-10,
15176,1357744277070123008,radioelshinta,2021-02-06,
15180,1356453994617397253,radioelshinta,2021-02-02,
15190,1355846832518090755,radioelshinta,2021-01-31,
15218,1353530683428200448,radioelshinta,2021-01-25,
15225,1353213372347518976,radioelshinta,2021-01-24,
15241,1351896009274650632,radioelshinta,2021-01-20,@Ahmad49974454
15266,1349892373568913408,radioelshinta,2021-01-15,@BeritaSUKOHARJO
15269,1349703619453456384,radioelshinta,2021-01-14,@nurbachrudin1
15274,1349629826315894785,radioelshinta,2021-01-14,@BertaDwita
15355,1346621506172846080,radioelshinta,2021-01-06,
15357,1346536008418951168,radioelshinta,2021-01-06,
15359,1346374992133410817,radioelshinta,2021-01-05,
15367,1345957076556603393,radioelshinta,2021-01-04,
15379,1344922775836786692,radioelshinta,2021-01-01,@sbyfess
15381,1344817286335533056,radioelshinta,2021-01-01,
15392,1344206073947848705,radioelshinta,2020-12-30,
15393,1344159065111285762,radioelshinta,2020-12-30,
15394,1343923573061107717,radioelshinta,2020-12-29,
15395,1343912624388333573,radioelshinta,2020-12-29,
15404,1342787575728152577,radioelshinta,2020-12-26,
15421,1339345032063537152,radioelshinta,2020-12-17,
15428,1339119883167002635,radioelshinta,2020-12-16,
15429,1338999961741000704,radioelshinta,2020-12-16,
15482,1335595170348208128,radioelshinta,2020-12-06,@IningNashin
15559,1324700691927977985,radioelshinta,2020-11-06,
15562,1324156767333355520,radioelshinta,2020-11-05,
15567,1323433803386216451,radioelshinta,2020-11-03,
15570,1323401070417043456,radioelshinta,2020-11-03,
15573,1323069828739989504,radioelshinta,2020-11-02,
15578,1321790110656995328,radioelshinta,2020-10-29,
15580,1321226640622407680,radioelshinta,2020-10-28,
15583,1320783446424211457,radioelshinta,2020-10-27,
15587,1320669504087552004,radioelshinta,2020-10-26,
15589,1320289385825234944,radioelshinta,2020-10-25,
15590,1320280656148983808,radioelshinta,2020-10-25,
15591,1319983073170132992,radioelshinta,2020-10-24,
15592,1319842482088099845,radioelshinta,2020-10-24,
15602,1319297854553243649,radioelshinta,2020-10-22,
15618,1318623318002462720,radioelshinta,2020-10-21,
15620,1318548615753859072,radioelshinta,2020-10-20,
15621,1318528436051214339,radioelshinta,2020-10-20,
15622,1318518576718950400,radioelshinta,2020-10-20,
15623,1318515754296201216,radioelshinta,2020-10-20,
15624,1318497408108564483,radioelshinta,2020-10-20,
15625,1318368877227593728,radioelshinta,2020-10-20,
15628,1318146540586766336,radioelshinta,2020-10-19,
15629,1318124293901840385,radioelshinta,2020-10-19,
15631,1318081426173014016,radioelshinta,2020-10-19,@sbyfess
15633,1318071423412285440,radioelshinta,2020-10-19,
15634,1318045826267033600,radioelshinta,2020-10-19,
15635,1318040426335653888,radioelshinta,2020-10-19,
15636,1317834865547517952,radioelshinta,2020-10-18,
15637,1317758396607520769,radioelshinta,2020-10-18,
15758,1298657708447432705,radioelshinta,2020-08-26,
15762,1298453035216072704,radioelshinta,2020-08-26,
15763,1298444285914705922,radioelshinta,2020-08-26,
15766,1298092674445008897,radioelshinta,2020-08-25,
15767,1298070075455356928,radioelshinta,2020-08-25,
15768,1297861023269941249,radioelshinta,2020-08-24,
15770,1297806496990814209,radioelshinta,2020-08-24,
15771,1297806165158457350,radioelshinta,2020-08-24,
15775,1297792821215129600,radioelshinta,2020-08-24,
15777,1297423877006491650,radioelshinta,2020-08-23,@codingfess
15779,1297079811181916160,radioelshinta,2020-08-22,
15781,1296897538599968769,radioelshinta,2020-08-22,
15783,1296471792614289414,radioelshinta,2020-08-20,
15788,1295794863615557632,radioelshinta,2020-08-19,
15789,1295714849478053889,radioelshinta,2020-08-18,
15791,1294742881001906176,radioelshinta,2020-08-16,
15792,1294661529489436672,radioelshinta,2020-08-15,
15794,1294597257178656769,radioelshinta,2020-08-15,
15796,1294539377368997888,radioelshinta,2020-08-15,
15800,1294079184428347393,radioelshinta,2020-08-14,
15801,1293720969257787396,radioelshinta,2020-08-13,
15802,1293705100121108481,radioelshinta,2020-08-13,
15803,1293645719568441346,radioelshinta,2020-08-13,@sbyfess
15804,1293597016161832962,radioelshinta,2020-08-13,
15805,1293473500129239040,radioelshinta,2020-08-12,@sbyfess
15806,1293469681949450241,radioelshinta,2020-08-12,@sbyfess
15808,1293300280226766848,radioelshinta,2020-08-12,
15809,1293284943473152000,radioelshinta,2020-08-12,
15811,1293249551759892481,radioelshinta,2020-08-12,@sbyfess
15812,1293242891913932800,radioelshinta,2020-08-12,
15813,1293236409831051264,radioelshinta,2020-08-12,@sbyfess
15815,1293219530257252352,radioelshinta,2020-08-11,@sbyfess
15818,1293063970270539777,radioelshinta,2020-08-11,@sbyfess
15819,1293053823456403463,radioelshinta,2020-08-11,@sbyfess
15820,1293002379583877121,radioelshinta,2020-08-11,@sbyfess
15821,1293002202542272512,radioelshinta,2020-08-11,@sbyfess
15823,1293001808818786304,radioelshinta,2020-08-11,@sbyfess
15824,1292961166319210497,radioelshinta,2020-08-11,
15825,1292892041165205504,radioelshinta,2020-08-11,@sbyfess
15832,1291678668234743809,radioelshinta,2020-08-07,@sbyfess
15836,1291534816739909632,radioelshinta,2020-08-07,@sbyfess
15837,1291488599020408832,radioelshinta,2020-08-07,@sbyfess
15901,1372881425100275717,radioelshinta,2021-03-19,
16027,1361434611260170241,radioelshinta,2021-02-16,
16046,1359959139754119169,radioelshinta,2021-02-12,
16048,1359722949725491203,radioelshinta,2021-02-11,
16057,1357744277070123008,radioelshinta,2021-02-06,
16061,1356453994617397253,radioelshinta,2021-02-02,
16071,1355846832518090755,radioelshinta,2021-01-31,
16106,1353213372347518976,radioelshinta,2021-01-24,@sbyfess
16122,1351896009274650632,radioelshinta,2021-01-20,@Psyche20202
16155,1349629826315894785,radioelshinta,2021-01-14,@danayaas
16238,1346536008418951168,radioelshinta,2021-01-06,
16240,1346374992133410817,radioelshinta,2021-01-05,
16260,1344922775836786692,radioelshinta,2021-01-01,
16262,1344817286335533056,radioelshinta,2021-01-01,
16273,1344206073947848705,radioelshinta,2020-12-30,
16275,1343923573061107717,radioelshinta,2020-12-29,
16276,1343912624388333573,radioelshinta,2020-12-29,
16285,1342787575728152577,radioelshinta,2020-12-26,
16302,1339345032063537152,radioelshinta,2020-12-17,
16363,1335595170348208128,radioelshinta,2020-12-06,@fasyafahlefi
16440,1324700691927977985,radioelshinta,2020-11-06,
16443,1324156767333355520,radioelshinta,2020-11-05,
16448,1323433803386216451,radioelshinta,2020-11-03,
16451,1323401070417043456,radioelshinta,2020-11-03,
16454,1323069828739989504,radioelshinta,2020-11-02,
16459,1321790110656995328,radioelshinta,2020-10-29,
16461,1321226640622407680,radioelshinta,2020-10-28,
16464,1320783446424211457,radioelshinta,2020-10-27,
16468,1320669504087552004,radioelshinta,2020-10-26,
16470,1320289385825234944,radioelshinta,2020-10-25,
16471,1320280656148983808,radioelshinta,2020-10-25,
16472,1319983073170132992,radioelshinta,2020-10-24,
16473,1319842482088099845,radioelshinta,2020-10-24,
16483,1319297854553243649,radioelshinta,2020-10-22,
16499,1318623318002462720,radioelshinta,2020-10-21,
16501,1318548615753859072,radioelshinta,2020-10-20,
16502,1318528436051214339,radioelshinta,2020-10-20,
16503,1318518576718950400,radioelshinta,2020-10-20,
16504,1318515754296201216,radioelshinta,2020-10-20,
16505,1318497408108564483,radioelshinta,2020-10-20,
16506,1318368877227593728,radioelshinta,2020-10-20,
16509,1318146540586766336,radioelshinta,2020-10-19,
16510,1318124293901840385,radioelshinta,2020-10-19,
16512,1318081426173014016,radioelshinta,2020-10-19,
16514,1318071423412285440,radioelshinta,2020-10-19,
16515,1318045826267033600,radioelshinta,2020-10-19,
16516,1318040426335653888,radioelshinta,2020-10-19,
16517,1317834865547517952,radioelshinta,2020-10-18,
16518,1317758396607520769,radioelshinta,2020-10-18,@aborteddreams
16639,1298657708447432705,radioelshinta,2020-08-26,
16643,1298453035216072704,radioelshinta,2020-08-26,
16644,1298444285914705922,radioelshinta,2020-08-26,
16647,1298092674445008897,radioelshinta,2020-08-25,
16648,1298070075455356928,radioelshinta,2020-08-25,
16649,1297861023269941249,radioelshinta,2020-08-24,
16651,1297806496990814209,radioelshinta,2020-08-24,
16652,1297806165158457350,radioelshinta,2020-08-24,
16656,1297792821215129600,radioelshinta,2020-08-24,
16658,1297423877006491650,radioelshinta,2020-08-23,@sbyfess
16660,1297079811181916160,radioelshinta,2020-08-22,
16662,1296897538599968769,radioelshinta,2020-08-22,
16664,1296471792614289414,radioelshinta,2020-08-20,
16669,1295794863615557632,radioelshinta,2020-08-19,
16670,1295714849478053889,radioelshinta,2020-08-18,
16672,1294742881001906176,radioelshinta,2020-08-16,
16673,1294661529489436672,radioelshinta,2020-08-15,@sumsel_maju
16675,1294597257178656769,radioelshinta,2020-08-15,
16677,1294539377368997888,radioelshinta,2020-08-15,
16681,1294079184428347393,radioelshinta,2020-08-14,
16682,1293720969257787396,radioelshinta,2020-08-13,
16683,1293705100121108481,radioelshinta,2020-08-13,
16684,1293645719568441346,radioelshinta,2020-08-13,@sbyfess
16685,1293597016161832962,radioelshinta,2020-08-13,
16686,1293473500129239040,radioelshinta,2020-08-12,
16687,1293469681949450241,radioelshinta,2020-08-12,
16689,1293300280226766848,radioelshinta,2020-08-12,
16690,1293284943473152000,radioelshinta,2020-08-12,
16692,1293249551759892481,radioelshinta,2020-08-12,
16693,1293242891913932800,radioelshinta,2020-08-12,
16694,1293236409831051264,radioelshinta,2020-08-12,@sbyfess
16696,1293219530257252352,radioelshinta,2020-08-11,@sbyfess
16699,1293063970270539777,radioelshinta,2020-08-11,@sbyfess
16700,1293053823456403463,radioelshinta,2020-08-11,@sbyfess
16701,1293002379583877121,radioelshinta,2020-08-11,@sbyfess
16702,1293002202542272512,radioelshinta,2020-08-11,@sbyfess
16704,1293001808818786304,radioelshinta,2020-08-11,@sbyfess
16705,1292961166319210497,radioelshinta,2020-08-11,
16706,1292892041165205504,radioelshinta,2020-08-11,@sbyfess
16713,1291678668234743809,radioelshinta,2020-08-07,
16717,1291534816739909632,radioelshinta,2020-08-07,
16718,1291488599020408832,radioelshinta,2020-08-07,@sbyfess
16782,1372881425100275717,radioelshinta,2021-03-19,@sbyfess
16908,1361434611260170241,radioelshinta,2021-02-16,
16927,1359959139754119169,radioelshinta,2021-02-12,@sbyfess
16929,1359722949725491203,radioelshinta,2021-02-11,
16938,1357744277070123008,radioelshinta,2021-02-06,
16952,1355846832518090755,radioelshinta,2021-01-31,
16987,1353213372347518976,radioelshinta,2021-01-24,@sbyfess
17143,1344817286335533056,radioelshinta,2021-01-01,
17157,1343912624388333573,radioelshinta,2020-12-29,
17166,1342787575728152577,radioelshinta,2020-12-26,
17183,1339345032063537152,radioelshinta,2020-12-17,
17244,1335595170348208128,radioelshinta,2020-12-06,@ravozelaerwin
17332,1323401070417043456,radioelshinta,2020-11-03,
17349,1320669504087552004,radioelshinta,2020-10-26,
17351,1320289385825234944,radioelshinta,2020-10-25,
17352,1320280656148983808,radioelshinta,2020-10-25,
17353,1319983073170132992,radioelshinta,2020-10-24,
17354,1319842482088099845,radioelshinta,2020-10-24,
17383,1318528436051214339,radioelshinta,2020-10-20,
17390,1318146540586766336,radioelshinta,2020-10-19,
17391,1318124293901840385,radioelshinta,2020-10-19,
17393,1318081426173014016,radioelshinta,2020-10-19,
17395,1318071423412285440,radioelshinta,2020-10-19,
17396,1318045826267033600,radioelshinta,2020-10-19,
17397,1318040426335653888,radioelshinta,2020-10-19,
17398,1317834865547517952,radioelshinta,2020-10-18,
17399,1317758396607520769,radioelshinta,2020-10-18,@sbyfess
17520,1298657708447432705,radioelshinta,2020-08-26,
17524,1298453035216072704,radioelshinta,2020-08-26,
17525,1298444285914705922,radioelshinta,2020-08-26,
17528,1298092674445008897,radioelshinta,2020-08-25,
17529,1298070075455356928,radioelshinta,2020-08-25,
17530,1297861023269941249,radioelshinta,2020-08-24,
17532,1297806496990814209,radioelshinta,2020-08-24,
17533,1297806165158457350,radioelshinta,2020-08-24,
17537,1297792821215129600,radioelshinta,2020-08-24,
17539,1297423877006491650,radioelshinta,2020-08-23,
17541,1297079811181916160,radioelshinta,2020-08-22,
17543,1296897538599968769,radioelshinta,2020-08-22,
17545,1296471792614289414,radioelshinta,2020-08-20,
17550,1295794863615557632,radioelshinta,2020-08-19,
17551,1295714849478053889,radioelshinta,2020-08-18,
17553,1294742881001906176,radioelshinta,2020-08-16,
17554,1294661529489436672,radioelshinta,2020-08-15,
17556,1294597257178656769,radioelshinta,2020-08-15,
17558,1294539377368997888,radioelshinta,2020-08-15,
17562,1294079184428347393,radioelshinta,2020-08-14,
17563,1293720969257787396,radioelshinta,2020-08-13,
17564,1293705100121108481,radioelshinta,2020-08-13,
17565,1293645719568441346,radioelshinta,2020-08-13,
17566,1293597016161832962,radioelshinta,2020-08-13,
17567,1293473500129239040,radioelshinta,2020-08-12,
17568,1293469681949450241,radioelshinta,2020-08-12,
17570,1293300280226766848,radioelshinta,2020-08-12,
17571,1293284943473152000,radioelshinta,2020-08-12,
17573,1293249551759892481,radioelshinta,2020-08-12,
17574,1293242891913932800,radioelshinta,2020-08-12,
17575,1293236409831051264,radioelshinta,2020-08-12,
17577,1293219530257252352,radioelshinta,2020-08-11,@sbyfess
17580,1293063970270539777,radioelshinta,2020-08-11,@sbyfess
17581,1293053823456403463,radioelshinta,2020-08-11,
17582,1293002379583877121,radioelshinta,2020-08-11,@sbyfess
17583,1293002202542272512,radioelshinta,2020-08-11,
17585,1293001808818786304,radioelshinta,2020-08-11,@sbyfess
17586,1292961166319210497,radioelshinta,2020-08-11,@sbyfess
17587,1292892041165205504,radioelshinta,2020-08-11,@sbyfess
17599,1291488599020408832,radioelshinta,2020-08-07,
17663,1372881425100275717,radioelshinta,2021-03-19,@RadioKatolikana
17808,1359959139754119169,radioelshinta,2021-02-12,@sbyfess
17810,1359722949725491203,radioelshinta,2021-02-11,
17833,1355846832518090755,radioelshinta,2021-01-31,
17868,1353213372347518976,radioelshinta,2021-01-24,
18024,1344817286335533056,radioelshinta,2021-01-01,@sbyfess
18038,1343912624388333573,radioelshinta,2020-12-29,
18064,1339345032063537152,radioelshinta,2020-12-17,
18232,1320289385825234944,radioelshinta,2020-10-25,
18271,1318146540586766336,radioelshinta,2020-10-19,
18272,1318124293901840385,radioelshinta,2020-10-19,
18274,1318081426173014016,radioelshinta,2020-10-19,
18276,1318071423412285440,radioelshinta,2020-10-19,
18277,1318045826267033600,radioelshinta,2020-10-19,
18278,1318040426335653888,radioelshinta,2020-10-19,
18280,1317758396607520769,radioelshinta,2020-10-18,
18413,1297806496990814209,radioelshinta,2020-08-24,
18420,1297423877006491650,radioelshinta,2020-08-23,
18434,1294742881001906176,radioelshinta,2020-08-16,
18435,1294661529489436672,radioelshinta,2020-08-15,
18439,1294539377368997888,radioelshinta,2020-08-15,
